	股票	代码	最低	最低日	最高	最高日
608	立华股份	300761.XSHE	6.309148264984103	2020-09-28	83.09377785518565	2021-02-24
609	上海瀚讯	300762.XSHE	13.255930486210474	2021-03-10	87.02153354139361	2021-01-05
610	锦浪科技	300763.XSHE	12.766422294886738	2021-03-09	94.06251821446544	2021-04-30
611	震安科技	300767.XSHE	12.891288436837598	2021-03-09	94.02659697478428	2021-01-19
612	迪普科技	300768.XSHE	10.411546666179476	2020-11-30	89.07080116707029	2021-07-12
613	德方纳米	300769.XSHE	11.518099871226212	2020-09-28	94.48958377722626	2020-11-24
614	新媒股份	300770.XSHE	7.926190932818756	2020-11-27	83.99961133157676	2021-05-21
615	运达股份	300772.XSHE	14.063273433262097	2021-03-10	97.15224040143548	2021-07-22
616	拉卡拉	300773.XSHE	8.471566061581171	2021-07-26	78.90404396853069	2021-03-02
617	三角防务	300775.XSHE	6.5814617980651064	2021-02-08	90.94048570976668	2021-06-01
618	帝尔激光	300776.XSHE	5.267778753292319	2020-09-25	89.2368844290789	2021-06-02
619	中简科技	300777.XSHE	11.93549562811198	2021-03-10	92.69065362013367	2021-05-31
620	卓胜微	300782.XSHE	18.866852680570446	2021-07-13	95.07817236780917	2020-11-09
621	三只松鼠	300783.XSHE	7.528850965601762	2020-12-28	95.65180408496401	2021-04-22
622	壹网壹创	300792.XSHE	7.018088162811637	2020-11-30	91.73150617987918	2020-10-19
623	指南针	300803.XSHE	8.24449038327073	2020-11-02	90.48770111878144	2021-06-25
624	斯迪克	300806.XSHE	12.112600839179237	2020-10-19	90.94680487800467	2021-07-22
625	玉禾田	300815.XSHE	8.293826220896818	2021-07-27	83.00329933962072	2021-06-01
626	东岳硅材	300821.XSHE	12.07243460764586	2020-09-28	92.50346389569847	2021-08-26
627	上能电气	300827.XSHE	15.728136236334649	2021-02-08	97.8495604417276	2021-08-10
628	新产业	300832.XSHE	13.683508341117047	2021-02-05	94.02993189630357	2020-10-14
629	康华生物	300841.XSHE	11.408667983216233	2021-07-26	86.61668431984442	2021-01-05
630	新强联	300850.XSHE	18.519832995272154	2021-05-11	92.78661202361903	2020-10-15
631	美畅股份	300861.XSHE	15.838045673428141	2020-12-09	87.9249817291212	2021-06-01
632	安克创新	300866.XSHE	12.409839340521344	2021-07-19	87.96781397250331	2020-11-05
633	康泰医学	300869.XSHE	3.8094078762400017	2021-08-31	84.50926491684731	2020-10-14
634	稳健医疗	300888.XSHE	4.5395379675767344	2021-07-27	90.579582458428	2020-12-22
635	白云机场	600004.XSHG	1.739405157262354	2021-08-02	93.63077234037519	2020-11-18
636	东风汽车	600006.XSHG	12.903225806451644	2020-09-25	94.70598616481489	2020-12-23
637	中国国贸	600007.XSHG	11.099047003349014	2020-12-24	99.09568553392216	2021-05-14
638	首创环保	600008.XSHG	0.0	2020-09-17	90.9568800651182	2021-09-02
639	上海机场	600009.XSHG	5.272375726469349	2021-08-02	92.38629027871474	2020-11-18
640	包钢股份	600010.XSHG	18.95227054787388	2020-11-02	96.67661654982297	2021-03-04
641	华能国际	600011.XSHG	7.151163434746778	2021-02-04	96.7297794234107	2021-09-06
642	皖通高速	600012.XSHG	14.349374742334305	2020-12-24	97.09255424188639	2021-09-09
643	华夏银行	600015.XSHG	8.673320037318547	2021-07-30	87.33046227804911	2021-02-05
644	民生银行	600016.XSHG	4.030487792745433	2021-07-14	82.25013312401029	2021-09-10
645	上港集团	600018.XSHG	17.58900110717218	2020-12-11	94.29055790142984	2021-07-07
646	上海电力	600021.XSHG	5.610439046640707	2020-11-02	98.31482616922554	2021-09-09
647	山东钢铁	600022.XSHG	0.0	2020-09-25	92.27056849559754	2021-04-12
648	浙能电力	600023.XSHG	6.981907681180232	2021-07-20	97.27501055519453	2021-09-09
649	华能水电	600025.XSHG	14.667919379581122	2021-07-23	96.36186435925252	2021-09-08
650	中远海能	600026.XSHG	7.139873378765515	2021-07-30	93.34398202417366	2021-09-13
651	华电国际	600027.XSHG	8.32609427259321	2021-02-04	96.43900668685717	2021-09-06
652	南方航空	600029.XSHG	2.469135802469083	2020-09-25	90.14881210576793	2021-09-09
653	歌华有线	600037.XSHG	10.57960565499505	2020-09-30	92.38310598128125	2021-04-16
654	中直股份	600038.XSHG	9.489535481633325	2021-03-10	91.07456850934908	2021-01-07
655	四川路桥	600039.XSHG	9.329549732187346	2020-12-14	96.88698314160128	2021-03-22
656	保利发展	600048.XSHG	6.788065078454764	2021-07-27	88.03326866336828	2021-02-25
657	中国联通	600050.XSHG	12.221479018756582	2020-12-16	83.84631215839484	2021-06-11
658	万东医疗	600055.XSHG	13.676383664470961	2020-11-02	96.24429657885972	2021-07-16
659	中国医药	600056.XSHG	5.9350812052185375	2021-07-30	89.09712909704669	2021-09-09
660	厦门象屿	600057.XSHG	11.105554210946494	2021-01-13	97.22316196738241	2021-07-15
661	五矿发展	600058.XSHG	12.885478846184753	2020-10-30	92.57980012873074	2021-08-31
662	古越龙山	600059.XSHG	14.851485148515081	2020-09-28	92.32380319143783	2020-12-22
663	海信视像	600060.XSHG	5.878749104209746	2021-08-31	95.54108862326979	2021-06-24
664	国投资本	600061.XSHG	13.22328925905326	2021-02-05	96.38554216867477	2020-09-25
665	华润双鹤	600062.XSHG	13.464172556174475	2020-12-09	92.10620469694699	2021-09-09
666	皖维高新	600063.XSHG	18.503446384267704	2021-09-28	97.57966660844042	2021-09-07
667	南京高科	600064.XSHG	5.590945625192489	2021-07-30	80.55529328242314	2021-08-18
668	宇通客车	600066.XSHG	13.987590324149508	2021-07-26	83.17050832918189	2021-02-19
669	新疆天业	600075.XSHG	15.684416880176784	2020-11-02	89.61559958506092	2021-02-23
670	人福医药	600079.XSHG	7.263193950482091	2021-09-22	88.45243402072491	2021-04-15
671	同仁堂	600085.XSHG	12.867542165844014	2020-12-03	94.95815013722107	2021-04-01
672	特变电工	600089.XSHG	17.031627624799583	2020-12-14	97.84528221814291	2021-09-03
673	湘财股份	600095.XSHG	9.248849371672819	2020-10-30	94.10850745908947	2021-05-20
674	云天化	600096.XSHG	19.911504424778713	2020-09-28	93.21303406930029	2021-06-11
675	广州发展	600098.XSHG	15.799783620849198	2021-02-05	96.9986888801169	2020-12-16
676	同方股份	600100.XSHG	7.732564420415599	2020-12-14	83.29089959712323	2021-08-12
677	国金证券	600109.XSHG	11.584115423550557	2021-02-08	84.7962974709553	2020-11-09
678	诺德股份	600110.XSHG	9.090909090908937	2020-09-25	93.83681177414289	2021-07-08
679	北方稀土	600111.XSHG	10.508974339284109	2020-11-02	96.27207259867224	2021-07-13
680	中国东航	600115.XSHG	0.0	2020-09-25	91.41540728030995	2021-09-09
681	三峡水利	600116.XSHG	8.048397693775996	2020-11-02	88.27566913608837	2021-08-09
682	中国卫星	600118.XSHG	9.304527916640254	2020-11-02	85.55441933432928	2020-11-23
683	浙江东方	600120.XSHG	5.045774716415494	2021-07-27	90.45643278367598	2021-04-16
684	兰花科创	600123.XSHG	16.79286698335703	2021-02-05	88.29817745706114	2021-09-02
685	杭钢股份	600126.XSHG	8.467809840163042	2020-12-16	94.49899949854971	2021-08-30
686	国网信通	600131.XSHG	5.177339229773878	2020-12-17	89.50095295084716	2021-08-12
687	重庆啤酒	600132.XSHG	7.419427155437319	2021-03-09	91.93283626902357	2021-04-23
688	兴发集团	600141.XSHG	20.697618387764294	2020-12-16	95.70113624546592	2021-07-16
689	金发科技	600143.XSHG	13.759722434651508	2021-08-31	95.84265584564959	2021-01-14
690	中国船舶	600150.XSHG	7.648144680747421	2021-02-04	96.23711025598978	2021-08-27
691	航天机电	600151.XSHG	16.60652329327816	2021-01-29	91.83486520396909	2021-05-18
692	建发股份	600153.XSHG	14.179857913667064	2021-07-30	95.41287208942877	2021-09-06
693	华创阳安	600155.XSHG	11.872922505177286	2021-05-10	91.13676957223454	2020-12-02
694	永泰能源	600157.XSHG	12.1097091155995	2020-10-09	93.85533862136663	2020-11-16
695	中体产业	600158.XSHG	17.94422945365939	2021-08-02	88.13671164786572	2021-09-09
696	巨化股份	600160.XSHG	5.859375000000043	2020-09-14	94.05969223818045	2020-11-24
697	天坛生物	600161.XSHG	9.674484211155047	2021-03-15	89.39486606674393	2021-07-06
698	中闽能源	600163.XSHG	12.542983443724609	2020-11-02	98.85484443139677	2021-09-08
699	福田汽车	600166.XSHG	0.0	2020-09-25	89.58707413217077	2021-09-03
700	联美控股	600167.XSHG	9.306961728812155	2020-12-16	87.72224991936774	2020-10-21
701	太原重工	600169.XSHG	10.674833286265098	2020-11-02	91.13003361600617	2021-03-09
702	上海建工	600170.XSHG	2.9298670058644802	2021-02-04	97.51589551112629	2021-09-09
703	上海贝岭	600171.XSHG	11.711037781561458	2020-11-02	88.98039040438631	2021-06-08
704	黄河旋风	600172.XSHG	5.7420202961607885	2021-02-08	91.2022077904123	2021-05-12
705	中国巨石	600176.XSHG	14.780977412204734	2020-10-29	86.92898399634697	2021-01-07
706	雅戈尔	600177.XSHG	10.526458401272777	2021-07-21	94.57280915731005	2021-09-13
707	安通控股	600179.XSHG	8.01417169033985	2021-07-27	94.64356537123298	2021-09-17
708	生益科技	600183.XSHG	12.254586239348924	2021-09-03	91.34339575859129	2021-08-02
709	格力地产	600185.XSHG	7.631421899827529	2020-12-11	88.08612425318975	2021-04-21
710	兖州煤业	600188.XSHG	14.4220688572655	2021-01-29	92.81464917328383	2021-08-31
711	中牧股份	600195.XSHG	6.8241727245415404	2021-07-28	86.82135546039392	2021-09-15
712	复星医药	600196.XSHG	8.302161392100714	2021-03-10	93.33042068054485	2021-04-30
713	伊力特	600197.XSHG	9.074410163339365	2020-09-28	92.66590570117276	2021-04-19
714	金种子酒	600199.XSHG	16.666666666666742	2020-09-25	96.60624587435126	2020-12-23
715	生物股份	600201.XSHG	7.123390377636184	2021-06-21	89.32864153962213	2021-04-22
716	有研新材	600206.XSHG	14.277648020542216	2021-02-05	85.08353138103365	2021-05-31
717	新湖中宝	600208.XSHG	8.707171369089124	2021-07-28	91.47547323041623	2021-08-31
718	紫江企业	600210.XSHG	18.334921193406515	2020-12-14	99.12186119302864	2021-07-22
719	西藏药业	600211.XSHG	7.782718097481705	2021-08-31	96.6269841269841	2020-09-25
720	浙江医药	600216.XSHG	14.484394380639031	2021-06-15	94.51872490985583	2021-07-22
721	南山铝业	600219.XSHG	16.019040957784938	2021-09-27	95.77434610450095	2020-11-16
722	鲁商发展	600223.XSHG	10.929525652319654	2021-07-27	90.49421181091746	2021-02-01
723	圆通速递	600233.XSHG	4.5345232788489795	2021-04-13	91.98989254009281	2021-09-06
724	桂冠电力	600236.XSHG	5.714285714285822	2020-09-25	97.17965472782352	2021-09-08
725	万通发展	600246.XSHG	0.0	2020-09-24	90.51338399923212	2021-08-27
726	陕西建工	600248.XSHG	18.568969636309276	2021-01-29	88.9426873071437	2021-05-24
727	中恒集团	600252.XSHG	7.261393184031348	2021-01-13	93.91950537152785	2021-06-29
728	广汇能源	600256.XSHG	8.451656524678882	2020-09-30	95.2534156900629	2021-09-13
729	首旅酒店	600258.XSHG	5.54016620498615	2020-09-28	96.72634428442935	2020-11-18
730	广晟有色	600259.XSHG	18.048961911220985	2020-09-30	93.39739281813476	2021-07-12
731	城建发展	600266.XSHG	5.5733536171437805	2021-07-29	95.71838794944578	2021-09-06
732	海正药业	600267.XSHG	9.860249529008968	2021-07-28	87.29648315732172	2021-06-30
733	航天信息	600271.XSHG	5.740420155359217	2021-02-08	84.70036201103115	2021-04-06
734	嘉化能源	600273.XSHG	0.0	2020-09-25	94.38799203854744	2021-08-16
735	亿利洁能	600277.XSHG	8.129477315999793	2021-01-11	92.03079285588714	2021-08-16
736	南钢股份	600282.XSHG	18.839764763483913	2020-10-30	92.28121499266513	2021-02-22
737	鄂尔多斯	600295.XSHG	20.592112467483176	2021-07-01	97.82569842163558	2021-03-03
738	广汇汽车	600297.XSHG	5.128205128205138	2020-09-25	92.46955721828725	2021-09-09
739	安琪酵母	600298.XSHG	7.60823272977558	2021-08-31	91.24643688718326	2021-01-07
740	安迪苏	600299.XSHG	10.329326113843692	2020-12-24	86.89771219262407	2021-01-21
741	恒顺醋业	600305.XSHG	5.6262379902460395	2021-07-27	93.62074701782868	2021-05-27
742	酒钢宏兴	600307.XSHG	7.771743080641144	2021-02-08	93.1124336855383	2021-05-12
743	平高电气	600312.XSHG	10.70690435885355	2021-04-30	94.55335868161389	2021-07-28
744	上海家化	600315.XSHG	16.886430301679155	2020-12-30	93.00602264763147	2021-04-26
745	洪都航空	600316.XSHG	13.641473287790106	2021-03-10	92.51614837551664	2020-12-28
746	振华重工	600320.XSHG	16.18971711875109	2020-11-02	93.72115759762262	2021-01-05
747	瀚蓝环境	600323.XSHG	9.975486262316124	2020-10-23	85.66974109706047	2021-02-23
748	华发股份	600325.XSHG	11.865664217101127	2020-11-02	87.64249611458675	2021-08-26
749	中盐化工	600328.XSHG	7.167952615482491	2020-10-27	94.63605708999577	2021-07-16
750	中新药业	600329.XSHG	15.85817408122719	2021-09-16	92.03137150127681	2021-07-01
751	天通股份	600330.XSHG	14.004270721339168	2021-03-31	88.27453010383378	2021-07-26
752	白云山	600332.XSHG	17.78389042704147	2021-04-12	95.23864599200434	2021-07-02
753	西藏珠峰	600338.XSHG	17.211895759620532	2021-06-16	95.72613782981182	2021-07-23
754	中油工程	600339.XSHG	9.116150441482361	2021-01-27	95.64216183505457	2021-09-09
755	华夏幸福	600340.XSHG	3.171341223630236	2020-09-14	79.8885972440653	2021-07-08
756	恒力石化	600346.XSHG	13.40106025411032	2021-06-21	92.44371530367715	2021-01-07
757	华阳股份	600348.XSHG	13.820884895873704	2021-02-05	94.03590272822872	2021-07-26
758	山东高速	600350.XSHG	7.952739181698476	2021-05-31	88.29603526845118	2020-12-01
759	浙江龙盛	600352.XSHG	14.408907741316199	2020-12-24	88.30414195382369	2020-10-15
760	江西铜业	600362.XSHG	17.218328844635195	2021-06-21	91.93278188571968	2021-02-23
761	联创光电	600363.XSHG	13.599583886187858	2021-02-08	86.98883285745623	2021-08-11
762	西南证券	600369.XSHG	9.876345570337762	2021-02-05	94.44229858892353	2021-08-23
763	三房巷	600370.XSHG	6.656034125818593	2020-12-30	99.01065231809515	2021-09-13
764	中航电子	600372.XSHG	14.957091663309654	2021-03-10	88.75025492076703	2021-01-04
765	中文传媒	600373.XSHG	13.56592606804395	2021-01-07	89.24941780315974	2021-09-08
766	首开股份	600376.XSHG	9.789133967884538	2020-11-02	90.71413590899122	2021-04-21
767	宁沪高速	600377.XSHG	6.128870697360327	2020-10-28	91.16680583891747	2021-09-13
768	昊华科技	600378.XSHG	9.8920863309352	2020-09-28	90.00404354214776	2021-07-16
769	健康元	600380.XSHG	9.797724410997589	2021-07-27	88.7384135204534	2021-05-14
770	金地集团	600383.XSHG	10.78318476429547	2021-07-29	88.9615233517072	2021-08-11
771	江山股份	600389.XSHG	12.397647913599045	2020-11-02	89.18202769089486	2021-05-21
772	五矿资本	600390.XSHG	11.195315063485538	2020-11-02	87.71778243216312	2021-09-13
773	盛和资源	600392.XSHG	17.084206210310384	2020-10-28	94.54330510254951	2020-11-18
774	盘江股份	600395.XSHG	19.09818022049707	2021-04-30	90.51286989691187	2021-08-13
775	海澜之家	600398.XSHG	8.333333333333329	2020-09-25	87.66599510242825	2021-03-26
776	抚顺特钢	600399.XSHG	13.301661991713402	2021-09-17	95.76863823264806	2020-11-03
777	国电南瑞	600406.XSHG	21.046721661611258	2021-05-13	88.36425898919188	2020-11-24
778	三友化工	600409.XSHG	15.180919644629327	2021-09-28	89.87918059176386	2020-10-20
779	小商品城	600415.XSHG	6.889326011534749	2021-07-30	91.15099521876616	2021-09-13
780	湘电股份	600416.XSHG	13.032115424121415	2021-07-06	88.4258189786233	2021-01-04
781	江淮汽车	600418.XSHG	0.0	2020-09-25	96.09454424913051	2021-07-23
782	国药现代	600420.XSHG	8.674790544035801	2020-12-29	83.93132916481454	2021-04-30
783	华鲁恒升	600426.XSHG	13.225649932493553	2021-07-28	92.79742703560775	2020-11-10
784	中远海特	600428.XSHG	22.05185804371868	2021-02-08	98.06522146889584	2021-07-05
785	北方导航	600435.XSHG	12.821151586267462	2020-11-02	91.17884359974707	2021-01-05
786	金证股份	600446.XSHG	7.4560518184125755	2021-07-28	81.17001340195708	2021-09-07
787	涪陵电力	600452.XSHG	5.7276225060687125	2020-11-02	93.69404640973966	2021-08-16
788	宝钛股份	600456.XSHG	18.12604021520906	2021-03-10	89.59253222219532	2020-10-13
789	贵研铂业	600459.XSHG	12.562826872348225	2021-09-28	91.51264545999283	2021-05-25
790	士兰微	600460.XSHG	18.50796185229845	2021-09-02	96.92082469193252	2020-12-07
791	科力远	600478.XSHG	13.942191474411459	2021-02-08	89.28022369697807	2021-06-30
792	双良节能	600481.XSHG	13.44075835681376	2021-01-13	93.9263917343225	2021-09-02
793	中国动力	600482.XSHG	11.203646379619741	2021-07-28	88.74217988448213	2021-01-06
794	福能股份	600483.XSHG	14.593157974432458	2020-12-11	96.51535018110133	2021-03-08
795	扬农化工	600486.XSHG	14.937099853720667	2021-03-09	94.06458384520705	2020-11-18
796	亨通光电	600487.XSHG	7.745230569116615	2021-02-04	83.97298466795084	2021-09-09
797	中金黄金	600489.XSHG	16.24955034687035	2020-12-14	93.7456211183969	2021-09-13
798	鹏欣资源	600490.XSHG	15.960935602669181	2020-11-02	95.2130476126362	2021-07-27
799	驰宏锌锗	600497.XSHG	17.66408628253845	2021-09-27	91.77601789082816	2021-07-26
800	烽火通信	600498.XSHG	3.860263909114579	2021-02-05	78.74380119216833	2020-11-09
801	科达制造	600499.XSHG	9.740259740259816	2020-09-28	92.95704437658432	2021-05-06
802	中化国际	600500.XSHG	7.984137280651765	2020-12-16	96.61616236108782	2021-08-31
803	方大特钢	600507.XSHG	9.549183722314112	2020-12-14	96.66990430690538	2020-11-09
804	国药股份	600511.XSHG	13.23309460635123	2021-03-10	92.56667036959286	2020-12-11
805	方大炭素	600516.XSHG	12.765957446808741	2020-09-28	92.26846506532932	2021-08-30
806	国网英大	600517.XSHG	8.25065464394605	2020-12-16	91.25400192506271	2021-03-03
807	华海药业	600521.XSHG	6.280213390127642	2021-04-12	83.7367521436735	2020-12-04
808	中天科技	600522.XSHG	6.032044085326973	2021-07-26	84.1447540514736	2021-05-31
809	中铁工业	600528.XSHG	11.046329650656688	2020-12-28	83.24395149339873	2021-09-02
810	山东药玻	600529.XSHG	10.278028771542111	2021-06-15	81.9233212575161	2021-07-20
811	天士力	600535.XSHG	9.597983786645756	2020-12-11	87.2753547086675	2021-07-01
812	中国软件	600536.XSHG	4.305812628922766	2021-02-08	84.35144508762971	2021-06-10
813	山煤国际	600546.XSHG	7.883402355710601	2020-11-20	95.38492990572108	2021-09-02
814	山东黄金	600547.XSHG	10.122109094197768	2021-04-13	96.00507682134713	2021-09-13
815	深高速	600548.XSHG	9.670323936509362	2021-02-04	98.182658544612	2021-04-01
816	厦门钨业	600549.XSHG	17.517407331398502	2021-09-27	96.58444613891666	2021-07-12
817	天下秀	600556.XSHG	5.98602700716323	2021-07-30	84.33073497234184	2021-04-20
818	老白干酒	600559.XSHG	10.679611650485555	2020-09-25	91.7254550006463	2021-06-01
819	国睿科技	600562.XSHG	12.09668648555278	2021-02-08	91.67402302070636	2021-08-26
820	法拉电子	600563.XSHG	17.803597834316506	2020-11-30	94.42526190375608	2020-10-15
821	济川药业	600566.XSHG	10.663439804703884	2021-07-27	81.45250773499919	2021-09-01
822	山鹰国际	600567.XSHG	12.39016997026306	2020-12-24	96.16991891924928	2021-02-24
823	安阳钢铁	600569.XSHG	17.053206002728558	2020-09-30	96.0142685827604	2021-04-13
824	恒生电子	600570.XSHG	12.098589569826672	2021-07-28	89.09167393282368	2020-12-10
825	康恩贝	600572.XSHG	8.902565368720701	2020-11-02	91.42010093823905	2021-05-18
826	淮河能源	600575.XSHG	13.842448844117115	2021-07-29	95.54294250402187	2021-09-13
827	精达股份	600577.XSHG	9.248108552214703	2021-01-29	94.08132167980148	2021-07-12
828	京能电力	600578.XSHG	12.764505595851247	2021-07-21	96.58888923480639	2021-09-08
829	卧龙电驱	600580.XSHG	4.878048780487845	2020-09-25	84.85255228604993	2021-06-08
830	八一钢铁	600581.XSHG	19.893700704729937	2021-01-29	89.13618601809145	2021-07-19
831	天地科技	600582.XSHG	7.618933838049443	2021-02-04	92.51992903567819	2021-06-23
832	海油工程	600583.XSHG	4.384199419719167	2020-11-02	90.22708889457277	2021-09-09
833	长电科技	600584.XSHG	13.950546314883496	2021-03-10	92.71397944213999	2020-11-09
834	金晶科技	600586.XSHG	7.5757575757576205	2020-09-29	92.96853673129885	2021-06-29
835	新华医疗	600587.XSHG	10.770903886485812	2021-02-04	93.29730560276808	2021-04-22
836	用友网络	600588.XSHG	15.571825464198753	2021-03-08	85.80337283189738	2020-11-09
837	新安股份	600596.XSHG	15.964159756071169	2020-12-29	98.88346139213114	2020-11-19
838	光明乳业	600597.XSHG	13.374824962025386	2021-07-27	87.52512978019729	2021-09-27
839	北大荒	600598.XSHG	15.681997320800463	2021-01-29	86.55941477303121	2021-05-12
840	青岛啤酒	600600.XSHG	10.457218159479439	2021-07-30	92.84924659442244	2020-12-14
841	市北高新	600604.XSHG	6.8441764745806495	2021-02-08	87.43046830271925	2021-06-03
842	绿地控股	600606.XSHG	5.873744158561834	2021-07-30	81.1596848081389	2021-09-13
843	中毅达	600610.XSHG	10.931212257844678	2020-10-26	97.14009532199186	2021-04-12
844	老凤祥	600612.XSHG	11.658132242889394	2021-07-27	85.0247444369905	2021-02-22
845	氯碱化工	600618.XSHG	14.857757644911572	2020-12-15	93.48973467625838	2021-09-13
846	华鑫股份	600621.XSHG	9.059531121320589	2021-04-13	80.48595538935989	2020-12-02
847	华谊集团	600623.XSHG	17.313838179498646	2020-11-02	92.7745691808866	2021-02-25
848	大众公用	600635.XSHG	5.481378204717586	2021-02-04	90.71259262074011	2021-09-07
849	东方明珠	600637.XSHG	12.033602011937987	2020-10-30	91.14473127060307	2021-09-09
850	浦东金桥	600639.XSHG	9.836238506415498	2021-02-08	93.41213107116698	2021-06-03
851	万业企业	600641.XSHG	13.706453480726495	2021-03-10	91.54865276235742	2021-07-26
852	申能股份	600642.XSHG	10.090591316360118	2020-12-15	94.93246343165595	2021-03-12
853	爱建集团	600643.XSHG	13.342913804176504	2021-01-07	96.68093000319703	2021-09-10
854	中源协和	600645.XSHG	14.758068960568352	2020-12-11	85.34473804122148	2021-04-21
855	外高桥	600648.XSHG	15.999999999999858	2020-09-25	96.23532058532905	2021-06-03
856	城投控股	600649.XSHG	4.453831481016508	2021-08-10	89.653915580135	2021-09-13
857	豫园股份	600655.XSHG	9.351692066858789	2020-12-28	96.3266019549735	2021-01-08
858	信达地产	600657.XSHG	11.891062089271955	2021-01-07	83.9648279245774	2021-08-27
859	福耀玻璃	600660.XSHG	7.206341580590916	2020-09-29	94.58896151789274	2021-01-11
860	强生控股	600662.XSHG	11.54948627010279	2020-11-04	85.35201042018294	2021-04-23
861	陆家嘴	600663.XSHG	7.399067790048974	2020-12-28	97.70748153317433	2021-06-04
862	太极实业	600667.XSHG	11.827930749321268	2021-02-05	79.79496269205151	2021-06-07
863	东阳光	600673.XSHG	4.149377593361081	2020-09-28	96.88746655154303	2021-09-03
864	川投能源	600674.XSHG	11.17715732370607	2021-07-27	91.29867302212574	2021-09-08
865	中华企业	600675.XSHG	7.487028226098445	2021-01-07	95.74538737276278	2021-09-08
866	南京新百	600682.XSHG	9.43377187485504	2021-01-14	92.15340462567714	2021-05-12
867	中船防务	600685.XSHG	7.546828509595102	2021-05-07	90.98622884419733	2021-01-08
868	上海石化	600688.XSHG	10.673270645771424	2021-07-30	98.77671836666764	2021-09-07
869	阳煤化工	600691.XSHG	15.790028660739708	2020-10-23	90.96491135470643	2021-09-23
870	均胜电子	600699.XSHG	10.141140210187302	2021-09-22	94.40980104927031	2021-07-05
871	舍得酒业	600702.XSHG	0.0	2020-09-24	93.28561374069872	2021-06-07
872	三安光电	600703.XSHG	11.428571428571374	2020-09-25	89.59550639856191	2021-01-12
873	物产中大	600704.XSHG	11.364813414432476	2021-07-28	98.50795856578777	2021-06-02
874	中航产融	600705.XSHG	7.7571158848273996	2021-02-05	84.08581624786639	2021-01-05
875	彩虹股份	600707.XSHG	4.629629629629733	2020-09-25	98.69550618721615	2020-12-03
876	盛屯矿业	600711.XSHG	18.593220620835226	2021-06-17	97.04886068544434	2020-12-25
877	天津港	600717.XSHG	12.205398533731355	2020-12-11	97.12690174636958	2021-09-09
878	东软集团	600718.XSHG	10.095107200339342	2020-11-02	90.61065962646602	2021-06-02
879	佳都科技	600728.XSHG	8.482289569607914	2020-12-28	82.4263288468095	2021-06-10
880	重庆百货	600729.XSHG	9.317823432920562	2020-11-16	84.69674279138083	2021-03-03
881	爱旭股份	600732.XSHG	12.835998642100293	2021-07-28	85.59785579283677	2021-06-11
882	北汽蓝谷	600733.XSHG	9.900990099009974	2020-09-28	97.6325382892081	2021-04-21
883	中粮糖业	600737.XSHG	14.406533346902933	2020-11-02	88.17246566118976	2020-12-21
884	辽宁成大	600739.XSHG	13.266585817272528	2021-06-09	89.26256767515271	2020-12-15
885	山西焦化	600740.XSHG	23.517536593247527	2020-12-16	98.1029966444147	2021-09-10
886	华域汽车	600741.XSHG	6.484076237527773	2021-07-29	93.23164140745598	2020-11-06
887	华银电力	600744.XSHG	15.267668522768275	2021-08-31	98.6666016265218	2021-03-16
888	闻泰科技	600745.XSHG	13.274088491754028	2021-04-27	86.94916915760658	2021-01-14
889	江苏索普	600746.XSHG	13.368983957219399	2020-09-28	93.43751381320945	2021-02-24
890	锦江酒店	600754.XSHG	8.854166666666742	2020-09-25	89.45354647712213	2020-11-10
891	厦门国贸	600755.XSHG	13.047494541273409	2020-12-24	94.64105090726274	2021-09-13
892	中航沈飞	600760.XSHG	16.354072584452638	2021-03-10	92.80011134946909	2021-01-07
893	通策医疗	600763.XSHG	14.086578288915291	2021-09-03	92.73717196742952	2020-10-13
894	中国海防	600764.XSHG	8.923035910409936	2021-02-08	83.24369181249594	2021-04-20
895	中航重机	600765.XSHG	17.05831209315194	2021-03-09	91.15595939842241	2021-01-04
896	广誉远	600771.XSHG	14.846904045605655	2021-08-20	94.4721229392259	2021-07-02
897	西藏城投	600773.XSHG	11.045965304191569	2020-11-02	91.0355365536062	2021-07-12
898	东方通信	600776.XSHG	6.846885300293209	2020-12-28	90.44478451654864	2021-02-26
899	新潮能源	600777.XSHG	0.0	2020-09-25	95.03809505109665	2021-08-31
900	水井坊	600779.XSHG	14.332748114530418	2021-03-09	93.02745472266363	2021-04-16
901	新钢股份	600782.XSHG	12.249321687681558	2021-02-03	96.72061885095334	2021-07-16
902	鲁信创投	600783.XSHG	14.594227492350683	2021-01-29	96.99843893988715	2021-09-02
903	中储股份	600787.XSHG	10.28282602337049	2020-10-30	95.97766078836128	2021-08-31
904	国电电力	600795.XSHG	0.0	2020-09-25	90.50374969906736	2021-09-08
905	华新水泥	600801.XSHG	7.300794542585123	2020-12-28	91.99603590197697	2021-09-13
906	新奥股份	600803.XSHG	17.39130434782615	2020-09-25	87.14532437140664	2021-08-30
907	马钢股份	600808.XSHG	11.128379257323232	2020-10-30	92.06167168699223	2021-05-10
908	神马股份	600810.XSHG	17.16009901083639	2021-09-28	95.84987142434561	2020-11-16
909	东方集团	600811.XSHG	7.499999999999872	2020-09-11	90.5182395365069	2021-09-09
910	华北制药	600812.XSHG	10.516680112683034	2021-01-29	89.70388172987752	2021-04-23
911	隧道股份	600820.XSHG	10.51894934881544	2021-07-28	96.3125905538006	2021-09-13
912	金开新能	600821.XSHG	11.92714553202758	2021-07-28	92.51895721892689	2020-11-20
